Type,Function,Mode,Series,X,Time_ns
u32,branchlut2,admixture,5x6,30,3.000689
u32,countlut,admixture,5x6,30,3.592928
u32,fmt,admixture,5x6,30,3.872032
u32,jeaiii,admixture,5x6,30,2.901652
u32,naive,admixture,5x6,30,6.927378
u32,null,admixture,5x6,30,0.969090
u32,sse2,admixture,5x6,30,3.578788
u32,tmueller,admixture,5x6,30,2.982870
u32,unrolledlut,admixture,5x6,30,3.279630
u32,yy,admixture,5x6,30,1.231944
u32,zmij_scalar,admixture,5x6,30,2.168522
u32,zmij_x64_native,admixture,5x6,30,1.251940
u32,zmij_x64_v1,admixture,5x6,30,1.795694
u32,zmij_x64_v2,admixture,5x6,30,1.289563
u32,zmij_x64_v3,admixture,5x6,30,1.215961
u32,zmij_x64_v4,admixture,5x6,30,1.265545
u32,amartin,admixture,5x6,40,1.344029
u32,branchlut,admixture,5x6,40,4.151519
u32,branchlut2,admixture,5x6,40,3.437315
u32,countlut,admixture,5x6,40,4.307151
u32,fmt,admixture,5x6,40,4.739155
u32,jeaiii,admixture,5x6,40,3.333302
u32,naive,admixture,5x6,40,7.588941
u32,null,admixture,5x6,40,1.042874
u32,sse2,admixture,5x6,40,4.118951
u32,tmueller,admixture,5x6,40,3.575721
u32,unrolledlut,admixture,5x6,40,3.884729
u32,yy,admixture,5x6,40,1.230558
u32,zmij_scalar,admixture,5x6,40,2.171799
u32,zmij_x64_native,admixture,5x6,40,1.184881
u32,zmij_x64_v1,admixture,5x6,40,1.809681
u32,zmij_x64_v2,admixture,5x6,40,1.276598
u32,zmij_x64_v3,admixture,5x6,40,1.175203
u32,zmij_x64_v4,admixture,5x6,40,1.204630
u32,amartin,admixture,5x6,50,1.323145
u32,branchlut,admixture,5x6,50,4.400157
u32,branchlut2,admixture,5x6,50,3.766970
u32,countlut,admixture,5x6,50,4.787641
u32,fmt,admixture,5x6,50,5.115680
u32,jeaiii,admixture,5x6,50,3.582609
u32,naive,admixture,5x6,50,7.796669
u32,null,admixture,5x6,50,0.787119
u32,sse2,admixture,5x6,50,4.290241
u32,tmueller,admixture,5x6,50,4.010285
u32,unrolledlut,admixture,5x6,50,3.987337
u32,yy,admixture,5x6,50,1.230969
u32,zmij_scalar,admixture,5x6,50,2.207770
u32,zmij_x64_native,admixture,5x6,50,1.216410
u32,zmij_x64_v1,admixture,5x6,50,1.793306
u32,zmij_x64_v2,admixture,5x6,50,1.325724
u32,zmij_x64_v3,admixture,5x6,50,1.206656
u32,zmij_x64_v4,admixture,5x6,50,1.295171
u32,amartin,admixture,5x6,60,1.332555
u32,branchlut,admixture,5x6,60,4.119275
u32,branchlut2,admixture,5x6,60,3.378770
u32,countlut,admixture,5x6,60,4.349283
u32,fmt,admixture,5x6,60,4.622561
u32,jeaiii,admixture,5x6,60,3.359501
u32,naive,admixture,5x6,60,7.190509
u32,null,admixture,5x6,60,0.897312
u32,sse2,admixture,5x6,60,4.034781
u32,tmueller,admixture,5x6,60,3.575865
u32,unrolledlut,admixture,5x6,60,3.720214
u32,yy,admixture,5x6,60,1.236062
u32,zmij_scalar,admixture,5x6,60,2.158443
u32,zmij_x64_native,admixture,5x6,60,1.178366
u32,zmij_x64_v1,admixture,5x6,60,1.800633
u32,zmij_x64_v2,admixture,5x6,60,1.284958
u32,zmij_x64_v3,admixture,5x6,60,1.223661
u32,zmij_x64_v4,admixture,5x6,60,1.206036
u32,amartin,admixture,5x6,70,1.366994
u32,branchlut,admixture,5x6,70,3.517748
u32,branchlut2,admixture,5x6,70,2.853837
u32,countlut,admixture,5x6,70,3.533109
u32,fmt,admixture,5x6,70,3.838852
u32,jeaiii,admixture,5x6,70,2.690908
u32,naive,admixture,5x6,70,6.436235
u32,null,admixture,5x6,70,0.846853
u32,sse2,admixture,5x6,70,3.401121
u32,tmueller,admixture,5x6,70,2.693996
u32,unrolledlut,admixture,5x6,70,3.087417
u32,yy,admixture,5x6,70,1.327185
u32,zmij_scalar,admixture,5x6,70,2.176055
u32,zmij_x64_native,admixture,5x6,70,1.265478
u32,zmij_x64_v1,admixture,5x6,70,1.779004
u32,zmij_x64_v2,admixture,5x6,70,1.279222
u32,zmij_x64_v3,admixture,5x6,70,1.268727
u32,zmij_x64_v4,admixture,5x6,70,1.179121
u32,amartin,admixture,5x6,80,1.350631
u32,branchlut,admixture,5x6,80,2.963352
u32,branchlut2,admixture,5x6,80,2.354054
u32,countlut,admixture,5x6,80,2.944686
u32,fmt,admixture,5x6,80,3.139555
u32,jeaiii,admixture,5x6,80,2.191894
u32,naive,admixture,5x6,80,5.635127
u32,null,admixture,5x6,80,0.774528
u32,sse2,admixture,5x6,80,2.835771
u32,tmueller,admixture,5x6,80,2.193481
u32,unrolledlut,admixture,5x6,80,2.576289
