Type,Function,Mode,Series,X,Time_ns
i32,jeaiii,loguniform,1-4,4,5.117853
i32,naive,loguniform,1-4,4,5.828917
i32,null,loguniform,1-4,4,0.651091
i32,tmueller,loguniform,1-4,4,2.705932
i32,unrolledlut,loguniform,1-4,4,5.386700
i32,yy,loguniform,1-4,4,2.441267
i32,zmij_neon,loguniform,1-4,4,0.931472
i32,zmij_scalar,loguniform,1-4,4,1.799514
i32,amartin,uniform,0-255,0,2.900084
i32,branchlut,uniform,0-255,0,2.769927
i32,branchlut2,uniform,0-255,0,2.645403
i32,countlut,uniform,0-255,0,2.505968
i32,fmt,uniform,0-255,0,2.555956
i32,jeaiii,uniform,0-255,0,2.122800
i32,naive,uniform,0-255,0,3.624539
i32,null,uniform,0-255,0,0.651121
i32,tmueller,uniform,0-255,0,1.547039
i32,unrolledlut,uniform,0-255,0,2.859990
i32,yy,uniform,0-255,0,2.314130
i32,zmij_neon,uniform,0-255,0,0.945777
i32,zmij_scalar,uniform,0-255,0,1.793087
i32,amartin,unpredictable,,1,2.897501
i32,branchlut,unpredictable,,1,4.049291
i32,branchlut2,unpredictable,,1,2.819906
i32,countlut,unpredictable,,1,4.897247
i32,fmt,unpredictable,,1,2.896408
i32,jeaiii,unpredictable,,1,4.969746
i32,naive,unpredictable,,1,6.357253
i32,null,unpredictable,,1,0.651002
i32,tmueller,unpredictable,,1,2.020757
i32,unrolledlut,unpredictable,,1,3.464381
i32,yy,unpredictable,,1,3.686845
i32,zmij_neon,unpredictable,,1,0.927071
i32,zmij_scalar,unpredictable,,1,1.788428
i32,amartin,unpredictable,,2,2.726138
i32,branchlut,unpredictable,,2,4.236251
i32,branchlut2,unpredictable,,2,3.231277
i32,countlut,unpredictable,,2,4.851709
i32,fmt,unpredictable,,2,2.888838
i32,jeaiii,unpredictable,,2,4.692286
i32,naive,unpredictable,,2,6.409844
i32,null,unpredictable,,2,0.652432
i32,tmueller,unpredictable,,2,2.618253
i32,unrolledlut,unpredictable,,2,3.233790
i32,yy,unpredictable,,2,3.629247
i32,zmij_neon,unpredictable,,2,0.919600
i32,zmij_scalar,unpredictable,,2,1.808097
i32,amartin,unpredictable,,3,2.883931
i32,branchlut,unpredictable,,3,4.509598
i32,branchlut2,unpredictable,,3,3.384342
i32,countlut,unpredictable,,3,4.813621
i32,fmt,unpredictable,,3,2.153813
i32,jeaiii,unpredictable,,3,3.310830
i32,naive,unpredictable,,3,6.645481
