Type,Function,Mode,Series,X,Time_ns
u32,branchlut,admixture,5x6,20,3.138658
u32,branchlut2,admixture,5x6,20,2.584781
u32,countlut,admixture,5x6,20,2.824229
u32,fmt,admixture,5x6,20,2.961556
u32,jeaiii,admixture,5x6,20,2.141014
u32,naive,admixture,5x6,20,6.105824
u32,null,admixture,5x6,20,0.833793
u32,sse2,admixture,5x6,20,2.886695
u32,tmueller,admixture,5x6,20,2.375225
u32,unrolledlut,admixture,5x6,20,2.461927
u32,yy,admixture,5x6,20,1.249548
u32,zmij_scalar,admixture,5x6,20,2.248437
u32,zmij_x64_native,admixture,5x6,20,1.320328
u32,zmij_x64_v1,admixture,5x6,20,1.905189
u32,zmij_x64_v2,admixture,5x6,20,1.361114
u32,zmij_x64_v3,admixture,5x6,20,1.290273
u32,zmij_x64_v3_nokernel,admixture,5x6,20,1.349457
u32,zmij_x64_v4,admixture,5x6,20,1.292442
u32,amartin,admixture,5x6,30,1.319453
u32,branchlut,admixture,5x6,30,3.501155
u32,branchlut2,admixture,5x6,30,3.071504
u32,countlut,admixture,5x6,30,3.344552
u32,fmt,admixture,5x6,30,3.595532
u32,jeaiii,admixture,5x6,30,2.725121
u32,naive,admixture,5x6,30,6.618725
u32,null,admixture,5x6,30,0.775196
u32,sse2,admixture,5x6,30,3.401449
u32,tmueller,admixture,5x6,30,2.989955
u32,unrolledlut,admixture,5x6,30,3.008584
u32,yy,admixture,5x6,30,1.243037
u32,zmij_scalar,admixture,5x6,30,2.226177
u32,zmij_x64_native,admixture,5x6,30,1.321213
u32,zmij_x64_v1,admixture,5x6,30,1.945594
u32,zmij_x64_v2,admixture,5x6,30,1.373086
u32,zmij_x64_v3,admixture,5x6,30,1.319071
u32,zmij_x64_v3_nokernel,admixture,5x6,30,1.363123
u32,zmij_x64_v4,admixture,5x6,30,1.320901
u32,amartin,admixture,5x6,40,1.351469
u32,branchlut,admixture,5x6,40,4.192566
u32,branchlut2,admixture,5x6,40,3.614696
u32,countlut,admixture,5x6,40,4.088420
u32,fmt,admixture,5x6,40,4.346263
u32,jeaiii,admixture,5x6,40,3.353960
u32,naive,admixture,5x6,40,7.606332
u32,null,admixture,5x6,40,0.776699
u32,sse2,admixture,5x6,40,4.080239
u32,tmueller,admixture,5x6,40,3.543358
u32,unrolledlut,admixture,5x6,40,3.575725
u32,yy,admixture,5x6,40,1.254942
u32,zmij_scalar,admixture,5x6,40,2.265738
u32,zmij_x64_native,admixture,5x6,40,1.327522
u32,zmij_x64_v1,admixture,5x6,40,1.878049
u32,zmij_x64_v2,admixture,5x6,40,1.350542
u32,zmij_x64_v3,admixture,5x6,40,1.290223
u32,zmij_x64_v3_nokernel,admixture,5x6,40,1.317325
u32,zmij_x64_v4,admixture,5x6,40,1.288049
