Type,Function,Mode,Series,X,Time_ns
i32,jeaiii,loguniform,1-4,4,5.187084
i32,naive,loguniform,1-4,4,5.801082
i32,null,loguniform,1-4,4,0.651787
i32,tmueller,loguniform,1-4,4,2.629628
i32,unrolledlut,loguniform,1-4,4,5.373438
i32,yy,loguniform,1-4,4,2.464622
i32,zmij_neon,loguniform,1-4,4,1.129945
i32,zmij_scalar,loguniform,1-4,4,1.833181
i32,amartin,uniform,0-255,0,2.781411
i32,branchlut,uniform,0-255,0,2.762010
i32,branchlut2,uniform,0-255,0,2.720455
i32,countlut,uniform,0-255,0,2.525717
i32,fmt,uniform,0-255,0,2.575507
i32,jeaiii,uniform,0-255,0,2.194166
i32,naive,uniform,0-255,0,3.648072
i32,null,uniform,0-255,0,0.651111
i32,tmueller,uniform,0-255,0,1.560320
i32,unrolledlut,uniform,0-255,0,2.890190
i32,yy,uniform,0-255,0,2.459347
i32,zmij_neon,uniform,0-255,0,1.147658
i32,zmij_scalar,uniform,0-255,0,1.837532
i32,amartin,unpredictable,,1,2.735843
i32,branchlut,unpredictable,,1,4.173210
i32,branchlut2,unpredictable,,1,3.332397
i32,countlut,unpredictable,,1,5.083879
i32,fmt,unpredictable,,1,3.575176
i32,jeaiii,unpredictable,,1,4.661282
i32,naive,unpredictable,,1,6.157686
i32,null,unpredictable,,1,0.651141
i32,tmueller,unpredictable,,1,1.624892
i32,unrolledlut,unpredictable,,1,3.692120
i32,yy,unpredictable,,1,3.427505
i32,zmij_neon,unpredictable,,1,1.126091
i32,zmij_scalar,unpredictable,,1,2.015512
i32,amartin,unpredictable,,2,2.865623
i32,branchlut,unpredictable,,2,4.196594
i32,branchlut2,unpredictable,,2,3.289084
i32,countlut,unpredictable,,2,4.963537
i32,fmt,unpredictable,,2,3.351341
i32,jeaiii,unpredictable,,2,4.820049
i32,naive,unpredictable,,2,6.284684
i32,null,unpredictable,,2,0.650307
i32,tmueller,unpredictable,,2,1.782347
i32,unrolledlut,unpredictable,,2,3.454993
i32,yy,unpredictable,,2,3.434221
i32,zmij_neon,unpredictable,,2,1.127839
i32,zmij_scalar,unpredictable,,2,1.886865
i32,amartin,unpredictable,,3,2.776831
i32,branchlut,unpredictable,,3,4.297743
i32,branchlut2,unpredictable,,3,3.706137
i32,countlut,unpredictable,,3,4.867455
i32,fmt,unpredictable,,3,2.952705
i32,jeaiii,unpredictable,,3,2.891044
i32,naive,unpredictable,,3,6.537109
